original_row_index,column,geohash,day,timestamp,filled_value,rule_used,fill_successful
19530,Temperature,qp09cc,48,5:30,16.93939180389289,TM-1: geohash+day+hour median,True
19561,Temperature,qp03y7,48,5:30,19.71027336114813,TM-1: geohash+day+hour median,True
19592,Temperature,qp09fh,48,5:30,12.170180321719371,TM-1: geohash+day+hour median,True
19623,Temperature,qp09gv,48,5:30,11.140502625789232,TM-1: geohash+day+hour median,True
19654,Temperature,qp09vy,48,5:30,16.702102778494876,TM-1: geohash+day+hour median,True
19685,Temperature,qp0d5b,48,5:30,18.018514458334906,TM-1: geohash+day+hour median,True
19716,Temperature,qp0d14,48,5:30,19.683710633004026,TM-3: geohash median,True
19747,Temperature,qp0djk,48,5:30,17.2981317498044,TM-1: geohash+day+hour median,True
19778,Temperature,qp02z3,48,5:45,22.94076370491829,TM-2: geohash+hour median,True
19809,Temperature,qp02zq,48,5:45,14.863237217213669,TM-3: geohash median,True
19840,Temperature,qp090b,48,5:45,20.923327491340896,TM-1: geohash+day+hour median,True
19871,Temperature,qp094d,48,5:45,19.074936555236306,TM-3: geohash median,True
19902,Temperature,qp03pv,48,5:45,6.408136958336918,TM-1: geohash+day+hour median,True
19933,Temperature,qp090y,48,5:45,15.72937132153492,TM-3: geohash median,True
19964,Temperature,qp094r,48,5:45,17.112591909578434,TM-1: geohash+day+hour median,True
19995,Temperature,qp096b,48,5:45,19.886766568843257,TM-1: geohash+day+hour median,True
20026,Temperature,qp096c,48,5:45,14.443193439560044,TM-1: geohash+day+hour median,True
20057,Temperature,qp097f,48,5:45,18.43646711909228,TM-1: geohash+day+hour median,True
20088,Temperature,qp03qu,48,5:45,11.760966166241904,TM-1: geohash+day+hour median,True
20119,Temperature,qp096j,48,5:45,10.175803425938836,TM-1: geohash+day+hour median,True
20150,Temperature,qp097y,48,5:45,19.41044529539531,TM-1: geohash+day+hour median,True
20181,Temperature,qp03w0,48,5:45,15.13526128592903,TM-1: geohash+day+hour median,True
20212,Temperature,qp03wc,48,5:45,19.86972589843045,TM-1: geohash+day+hour median,True
20243,Temperature,qp03x6,48,5:45,19.00165070913538,TM-1: geohash+day+hour median,True
20274,Temperature,qp03xg,48,5:45,13.25642606091419,TM-1: geohash+day+hour median,True
20305,Temperature,qp098h,48,5:45,26.477994328788466,TM-1: geohash+day+hour median,True
20336,Temperature,qp099v,48,5:45,8.233337703862686,TM-1: geohash+day+hour median,True
20367,Temperature,qp09sn,48,5:45,22.270941744859616,TM-1: geohash+day+hour median,True
20398,Temperature,qp09sz,48,5:45,13.75843192882934,TM-1: geohash+day+hour median,True
20429,Temperature,qp03z1,48,5:45,17.06970545008311,TM-1: geohash+day+hour median,True
20460,Temperature,qp09fd,48,5:45,10.749873810232398,TM-1: geohash+day+hour median,True
20491,Temperature,qp03zh,48,5:45,24.93925494140227,TM-1: geohash+day+hour median,True
20522,Temperature,qp09ct,48,5:45,22.93870617364756,TM-1: geohash+day+hour median,True
20553,Temperature,qp09gq,48,5:45,23.616482724495157,TM-1: geohash+day+hour median,True
20584,Temperature,qp09yp,48,5:45,17.651970157758875,TM-1: geohash+day+hour median,True
20615,Temperature,qp0d1c,48,5:45,20.5279034396608,TM-2: geohash+hour median,True
20646,Temperature,qp0d4e,48,5:45,9.82091194702991,TM-1: geohash+day+hour median,True
20677,Temperature,qp0dnj,48,5:45,20.56501600969597,TM-1: geohash+day+hour median,True
20708,Temperature,qp02zs,48,6:0,10.763814286512858,TM-1: geohash+day+hour median,True
20739,Temperature,qp02zx,48,6:0,16.90602379618981,TM-1: geohash+day+hour median,True
20770,Temperature,qp0909,48,6:0,8.203332666713909,TM-1: geohash+day+hour median,True
20801,Temperature,qp095e,48,6:0,13.17470776306372,TM-2: geohash+hour median,True
20832,Temperature,qp095t,48,6:0,16.718940865763194,TM-1: geohash+day+hour median,True
20863,Temperature,qp09hn,48,6:0,15.738142601226963,TM-1: geohash+day+hour median,True
20894,Temperature,qp09jz,48,6:0,15.623331915423067,TM-2: geohash+hour median,True
20925,Temperature,qp03m3,48,6:0,5.539540321098357,TM-1: geohash+day+hour median,True
20956,Temperature,qp03md,48,6:0,16.991254816505272,TM-1: geohash+day+hour median,True
20987,Temperature,qp0925,48,6:0,18.806611116921218,TM-1: geohash+day+hour median,True
21018,Temperature,qp097k,48,6:0,16.24991858379278,TM-1: geohash+day+hour median,True
21049,Temperature,qp03my,48,6:0,15.67982790131386,TM-1: geohash+day+hour median,True
21080,Temperature,qp03rz,48,6:0,17.786200139469024,TM-1: geohash+day+hour median,True
21111,Temperature,qp0998,48,6:0,15.76938620340034,TM-1: geohash+day+hour median,True
21142,Temperature,qp0999,48,6:0,13.156108837981671,TM-1: geohash+day+hour median,True
21173,Temperature,qp09d4,48,6:0,12.789104486419248,TM-1: geohash+day+hour median,True
21204,Temperature,qp09d7,48,6:0,19.24387978183101,TM-1: geohash+day+hour median,True
21235,Temperature,qp09eh,48,6:0,14.94565391744895,TM-1: geohash+day+hour median,True
21266,Temperature,qp09st,48,6:0,16.036310869250638,TM-1: geohash+day+hour median,True
21297,Temperature,qp09tw,48,6:0,20.497686466691363,TM-1: geohash+day+hour median,True
21328,Temperature,qp03z2,48,6:0,14.544851070534117,TM-1: geohash+day+hour median,True
21359,Temperature,qp09f1,48,6:0,15.264290075557188,TM-1: geohash+day+hour median,True
21390,Temperature,qp09ud,48,6:0,20.88644812605396,TM-1: geohash+day+hour median,True
21421,Temperature,qp09bk,48,6:0,19.65338472450438,TM-1: geohash+day+hour median,True
21452,Temperature,qp09gj,48,6:0,15.342963924429071,TM-1: geohash+day+hour median,True
21483,Temperature,qp09uy,48,6:0,21.82449701496957,TM-1: geohash+day+hour median,True
21514,Temperature,qp0d12,48,6:0,9.901086494455278,TM-2: geohash+hour median,True
21545,Temperature,qp0dj1,48,6:0,19.41426484747472,TM-1: geohash+day+hour median,True
21576,Temperature,qp0d0h,48,6:0,18.03896329236552,TM-1: geohash+day+hour median,True
21607,Temperature,qp0d0n,48,6:0,22.502162776946506,TM-1: geohash+day+hour median,True
21638,Temperature,qp08ck,48,6:15,21.28723014395941,TM-1: geohash+day+hour median,True
21669,Temperature,qp08fz,48,6:15,13.13447197705825,TM-1: geohash+day+hour median,True
21700,Temperature,qp0953,48,6:15,10.150009741833465,TM-1: geohash+day+hour median,True
21731,Temperature,qp03ps,48,6:15,20.195840123770328,TM-1: geohash+day+hour median,True
21762,Temperature,qp09hv,48,6:15,14.629594092497118,TM-1: geohash+day+hour median,True
21793,Temperature,qp03np,48,6:15,13.678215854935516,TM-1: geohash+day+hour median,True
21824,Temperature,qp03r2,48,6:15,22.607997947228448,TM-1: geohash+day+hour median,True
21855,Temperature,qp03rc,48,6:15,11.741142698742255,TM-1: geohash+day+hour median,True
21886,Temperature,qp096d,48,6:15,14.617734203721364,TM-1: geohash+day+hour median,True
21917,Temperature,qp097g,48,6:15,16.003214154122848,TM-1: geohash+day+hour median,True
21948,Temperature,qp03rj,48,6:15,21.903500193681328,TM-1: geohash+day+hour median,True
21979,Temperature,qp093q,48,6:15,14.229100491321107,TM-1: geohash+day+hour median,True
22010,Temperature,qp097z,48,6:15,22.241011444945556,TM-1: geohash+day+hour median,True
22041,Temperature,qp09sb,48,6:15,17.517295566456202,TM-1: geohash+day+hour median,True
22072,Temperature,qp09s9,48,6:15,11.835181743570336,TM-1: geohash+day+hour median,True
22103,Temperature,qp03te,48,6:15,29.2152277634681,TM-1: geohash+day+hour median,True
22134,Temperature,qp03ts,48,6:15,6.9006394344780055,TM-1: geohash+day+hour median,True
22165,Temperature,qp03wm,48,6:15,19.338693599142182,TM-1: geohash+day+hour median,True
22196,Temperature,qp03xn,48,6:15,15.590499530347271,TM-1: geohash+day+hour median,True
22227,Temperature,qp098r,48,6:15,15.360773246489751,TM-1: geohash+day+hour median,True
22258,Temperature,qp09g8,48,6:15,16.620786893964635,TM-1: geohash+day+hour median,True
22289,Temperature,qp03y6,48,6:15,17.400108845004997,TM-1: geohash+day+hour median,True
22320,Temperature,qp09g5,48,6:15,26.389541961317384,TM-1: geohash+day+hour median,True
22351,Temperature,qp03zt,48,6:15,16.387337197043028,TM-1: geohash+day+hour median,True
22382,Temperature,qp09bn,48,6:15,21.35370726253949,TM-1: geohash+day+hour median,True
22413,Temperature,qp09up,48,6:15,9.014436937717628,TM-2: geohash+hour median,True
22444,Temperature,qp06p1,48,6:15,10.000530448486764,TM-1: geohash+day+hour median,True
22475,Temperature,qp06ne,48,6:15,17.534266166560712,TM-1: geohash+day+hour median,True
22506,Temperature,qp06pj,48,6:15,11.741360240464736,TM-1: geohash+day+hour median,True
22537,Temperature,qp02zc,48,6:30,20.80785686293864,TM-1: geohash+day+hour median,True
22568,Temperature,qp08bq,48,6:30,15.6174135504794,TM-1: geohash+day+hour median,True
22599,Temperature,qp0950,48,6:30,17.263206620415353,TM-1: geohash+day+hour median,True
22630,Temperature,qp09h4,48,6:30,18.301079062810658,TM-1: geohash+day+hour median,True
22661,Temperature,qp03pt,48,6:30,11.62793017558221,TM-1: geohash+day+hour median,True
22692,Temperature,qp090w,48,6:30,20.1748411397651,TM-1: geohash+day+hour median,True
22723,Temperature,qp094r,48,6:30,10.448064405378576,TM-1: geohash+day+hour median,True
22754,Temperature,qp0970,48,6:30,15.565131460929546,TM-1: geohash+day+hour median,True
22785,Temperature,qp0971,48,6:30,22.317033142671047,TM-1: geohash+day+hour median,True
22816,Temperature,qp097f,48,6:30,21.26991613627223,TM-1: geohash+day+hour median,True
22847,Temperature,qp03qk,48,6:30,13.535302344637586,TM-1: geohash+day+hour median,True
22878,Temperature,qp092t,48,6:30,19.341536360730338,TM-1: geohash+day+hour median,True
22909,Temperature,qp097w,48,6:30,15.735157977996447,TM-1: geohash+day+hour median,True
22940,Temperature,qp03t8,48,6:30,12.525150318312722,TM-1: geohash+day+hour median,True
22971,Temperature,qp03w1,48,6:30,8.266114233971798,TM-1: geohash+day+hour median,True
23002,Temperature,qp03w6,48,6:30,6.301828410544751,TM-1: geohash+day+hour median,True
23033,Temperature,qp03wg,48,6:30,14.122328567592596,TM-1: geohash+day+hour median,True
23064,Temperature,qp03wu,48,6:30,13.53648438126092,TM-1: geohash+day+hour median,True
23095,Temperature,qp098j,48,6:30,17.102347022688225,TM-1: geohash+day+hour median,True
23126,Temperature,qp09dn,48,6:30,17.44472322687898,TM-1: geohash+day+hour median,True
23157,Temperature,qp09ex,48,6:30,17.25294400706346,TM-1: geohash+day+hour median,True
23188,Temperature,qp09v0,48,6:30,16.17013637964007,TM-1: geohash+day+hour median,True
23219,Temperature,qp09b6,48,6:30,15.035501807017816,TM-1: geohash+day+hour median,True
23250,Temperature,qp09ug,48,6:30,5.94322091744308,TM-2: geohash+hour median,True
23281,Temperature,qp03zt,48,6:30,16.387337197043028,TM-1: geohash+day+hour median,True
23312,Temperature,qp09cy,48,6:30,13.644826392790165,TM-1: geohash+day+hour median,True
23343,Temperature,qp09yp,48,6:30,12.321785210800588,TM-1: geohash+day+hour median,True
23374,Temperature,qp0d19,48,6:30,18.152954476887647,TM-1: geohash+day+hour median,True
23405,Temperature,qp06pg,48,6:30,18.84201279186191,TM-1: geohash+day+hour median,True
23436,Temperature,qp0djj,48,6:30,13.052935826677835,TM-1: geohash+day+hour median,True
23467,Temperature,qp02zh,48,6:45,18.72377503208477,TM-1: geohash+day+hour median,True
23498,Temperature,qp02yz,48,6:45,19.21036742513239,TM-1: geohash+day+hour median,True
23529,Temperature,qp0909,48,6:45,8.203332666713909,TM-1: geohash+day+hour median,True
23560,Temperature,qp0957,48,6:45,23.299626546109977,TM-1: geohash+day+hour median,True
23591,Temperature,qp095j,48,6:45,15.473907679151903,TM-3: geohash median,True
23622,Temperature,qp095y,48,6:45,8.77947758842284,TM-1: geohash+day+hour median,True
23653,Temperature,qp09jz,48,6:45,15.623331915423067,TM-2: geohash+hour median,True
23684,Temperature,qp09m8,48,6:45,15.955377039741975,TM-2: geohash+hour median,True
23715,Temperature,qp03q4,48,6:45,20.671801296819204,TM-1: geohash+day+hour median,True
23746,Temperature,qp0925,48,6:45,18.806611116921218,TM-1: geohash+day+hour median,True
23777,Temperature,qp097k,48,6:45,16.24991858379278,TM-1: geohash+day+hour median,True
23808,Temperature,qp03qn,48,6:45,6.798298476790171,TM-1: geohash+day+hour median,True
23839,Temperature,qp092r,48,6:45,25.32131011409158,TM-1: geohash+day+hour median,True
23870,Temperature,qp09db,48,6:45,19.932537890014967,TM-1: geohash+day+hour median,True
23901,Temperature,qp09e3,48,6:45,16.03921509742267,TM-1: geohash+day+hour median,True
23932,Temperature,qp09sd,48,6:45,19.965442161227315,TM-1: geohash+day+hour median,True
23963,Temperature,qp09w5,48,6:45,22.945790810341368,TM-1: geohash+day+hour median,True
23994,Temperature,qp03wm,48,6:45,19.338693599142182,TM-1: geohash+day+hour median,True
24025,Temperature,qp03xq,48,6:45,14.999625819633753,TM-1: geohash+day+hour median,True
24056,Temperature,qp099z,48,6:45,22.991811397013073,TM-1: geohash+day+hour median,True
24087,Temperature,qp09gb,48,6:45,21.444555029707203,TM-1: geohash+day+hour median,True
24118,Temperature,qp03z4,48,6:45,18.66165547312008,TM-1: geohash+day+hour median,True
24149,Temperature,qp09cg,48,6:45,13.50350249350357,TM-1: geohash+day+hour median,True
24180,Temperature,qp09uu,48,6:45,17.018559017724076,TM-1: geohash+day+hour median,True
24211,Temperature,qp03yy,48,6:45,14.288175837310838,TM-1: geohash+day+hour median,True
24242,Temperature,qp09gx,48,6:45,14.756973228627835,TM-1: geohash+day+hour median,True
24273,Temperature,qp0d13,48,6:45,21.60034082062007,TM-1: geohash+day+hour median,True
24304,Temperature,qp0d4e,48,6:45,18.81904968807728,TM-1: geohash+day+hour median,True
24335,Temperature,qp0dht,48,6:45,15.659789465019465,TM-1: geohash+day+hour median,True
24366,Temperature,qp08b7,48,7:0,10.23219202808825,TM-2: geohash+hour median,True
24397,Temperature,qp02zx,48,7:0,13.178401027957774,TM-1: geohash+day+hour median,True
24428,Temperature,qp0949,48,7:0,16.651184607925693,TM-1: geohash+day+hour median,True
24459,Temperature,qp03pk,48,7:0,17.122861721276305,TM-1: geohash+day+hour median,True
24490,Temperature,qp09hj,48,7:0,21.93663072909843,TM-1: geohash+day+hour median,True
24521,Temperature,qp09jq,48,7:0,12.215245920263367,TM-1: geohash+day+hour median,True
24552,Temperature,qp03m2,48,7:0,18.560344703634925,TM-1: geohash+day+hour median,True
24583,Temperature,qp03q1,48,7:0,17.829008519435167,TM-1: geohash+day+hour median,True
24614,Temperature,qp03qd,48,7:0,22.66281877010252,TM-1: geohash+day+hour median,True
24645,Temperature,qp093e,48,7:0,5.491251712556827,TM-1: geohash+day+hour median,True
24676,Temperature,qp09ms,48,7:0,21.11173737525671,TM-1: geohash+day+hour median,True
24707,Temperature,qp03rq,48,7:0,20.70133307473057,TM-1: geohash+day+hour median,True
24738,Temperature,qp092x,48,7:0,16.281620198277597,TM-1: geohash+day+hour median,True
24769,Temperature,qp09d2,48,7:0,16.14711790556833,TM-1: geohash+day+hour median,True
24800,Temperature,qp09d3,48,7:0,21.80289855123317,TM-1: geohash+day+hour median,True
24831,Temperature,qp09dd,48,7:0,19.12970208062193,TM-1: geohash+day+hour median,True
24862,Temperature,qp09e5,48,7:0,7.534655314997767,TM-1: geohash+day+hour median,True
24893,Temperature,qp09sh,48,7:0,20.307182436654724,TM-1: geohash+day+hour median,True
24924,Temperature,qp09tj,48,7:0,17.16855872948175,TM-1: geohash+day+hour median,True
24955,Temperature,qp03wx,48,7:0,10.868551086558773,TM-1: geohash+day+hour median,True
24986,Temperature,qp09b0,48,7:0,21.811555664215938,TM-1: geohash+day+hour median,True
25017,Temperature,qp09y1,48,7:0,23.669735428811123,TM-1: geohash+day+hour median,True
25048,Temperature,qp09c7,48,7:0,17.062692447101732,TM-3: geohash median,True
25079,Temperature,qp09gu,48,7:0,22.337852165033468,TM-1: geohash+day+hour median,True
25110,Temperature,qp09vm,48,7:0,18.2604567944283,TM-1: geohash+day+hour median,True
25141,Temperature,qp03zr,48,7:0,13.694939795733518,TM-1: geohash+day+hour median,True
25172,Temperature,qp0dj0,48,7:0,14.447737759511048,TM-1: geohash+day+hour median,True
25203,Temperature,qp0dh6,48,7:0,11.966013513853127,TM-1: geohash+day+hour median,True
25234,Temperature,qp0djk,48,7:0,18.28228987500698,TM-3: geohash median,True
25265,Temperature,qp02yc,48,7:15,13.681414096017772,TM-1: geohash+day+hour median,True
25296,Temperature,qp08by,48,7:15,14.551156013085365,TM-1: geohash+day+hour median,True
25327,Temperature,qp094b,48,7:15,19.691204089896456,TM-1: geohash+day+hour median,True
25358,Temperature,qp0907,48,7:15,18.74656705431677,TM-1: geohash+day+hour median,True
25389,Temperature,qp091v,48,7:15,12.506409138213089,TM-2: geohash+hour median,True
25420,Temperature,qp094n,48,7:15,24.1814836008352,TM-1: geohash+day+hour median,True
25451,Temperature,qp095r,48,7:15,18.611171661703413,TM-1: geohash+day+hour median,True
25482,Temperature,qp09k0,48,7:15,6.214229993319153,TM-1: geohash+day+hour median,True
25513,Temperature,qp03m6,48,7:15,14.03646186027002,TM-1: geohash+day+hour median,True
25544,Temperature,qp03rg,48,7:15,9.460587482124756,TM-1: geohash+day+hour median,True
25575,Temperature,qp096u,48,7:15,18.09755507593776,TM-1: geohash+day+hour median,True
25606,Temperature,qp03mq,48,7:15,25.8024201968062,TM-2: geohash+hour median,True
25637,Temperature,qp03rx,48,7:15,19.925181779530902,TM-1: geohash+day+hour median,True
25668,Temperature,qp0992,48,7:15,23.581234309028957,TM-1: geohash+day+hour median,True
25699,Temperature,qp0991,48,7:15,21.59216727292666,TM-1: geohash+day+hour median,True
25730,Temperature,qp099f,48,7:15,22.602601669859368,TM-1: geohash+day+hour median,True
25761,Temperature,qp09dg,48,7:15,18.991451178118496,TM-1: geohash+day+hour median,True
25792,Temperature,qp09es,48,7:15,22.03928769192797,TM-2: geohash+hour median,True
25823,Temperature,qp03tw,48,7:15,24.046566787479968,TM-1: geohash+day+hour median,True
25854,Temperature,qp03xp,48,7:15,16.97350370921341,TM-1: geohash+day+hour median,True
25885,Temperature,qp09b2,48,7:15,14.687228869073587,TM-1: geohash+day+hour median,True
25916,Temperature,qp09v1,48,7:15,15.970689947850069,TM-1: geohash+day+hour median,True
25947,Temperature,qp09f7,48,7:15,15.1053900257312,TM-1: geohash+day+hour median,True
25978,Temperature,qp09yh,48,7:15,16.437198267615162,TM-1: geohash+day+hour median,True
26009,Temperature,qp03zn,48,7:15,14.082535373669344,TM-1: geohash+day+hour median,True
26040,Temperature,qp09gx,48,7:15,15.206962840529128,TM-1: geohash+day+hour median,True
26071,Temperature,qp0d01,48,7:15,21.90932542485164,TM-1: geohash+day+hour median,True
26102,Temperature,qp0d4e,48,7:15,17.335831619140716,TM-1: geohash+day+hour median,True
